country,year,sex,age,suicides_no,suicides/100k pop,generation
Hungary,2003,female,15-24 years,23,3.42,Millenials
Hungary,2003,male,5-14 years,8,1.37,Millenials
Hungary,2003,female,5-14 years,0,0.0,Millenials
Hungary,2004,male,75+ years,262,120.1,Silent
Hungary,2004,male,35-54 years,933,67.87,Boomers
Hungary,2004,male,55-74 years,543,60.54,Silent
Hungary,2004,female,75+ years,146,32.41,Silent
Hungary,2004,male,25-34 years,233,28.79,Generation X
Hungary,2004,female,35-54 years,243,16.87,Boomers
Hungary,2004,female,55-74 years,198,16.43,Silent
Hungary,2004,male,15-24 years,111,16.25,Millenials
Hungary,2004,female,25-34 years,45,5.76,Generation X
Hungary,2004,female,15-24 years,21,3.2,Millenials
Hungary,2004,male,5-14 years,5,0.88,Millenials
Hungary,2004,female,5-14 years,2,0.37,Millenials
Hungary,2005,male,75+ years,269,120.75,Silent
Hungary,2005,male,35-54 years,912,66.54,Boomers
Hungary,2005,male,55-74 years,545,60.11,Silent
Hungary,2005,male,25-34 years,215,26.34,Generation X
Hungary,2005,female,75+ years,121,26.28,Silent
Hungary,2005,female,55-74 years,203,16.72,Silent
Hungary,2005,female,35-54 years,214,14.95,Boomers
Hungary,2005,male,15-24 years,80,11.95,Millenials
Hungary,2005,female,25-34 years,38,4.83,Generation X
Hungary,2005,female,15-24 years,17,2.64,Millenials
Hungary,2005,male,5-14 years,5,0.9,Millenials
Hungary,2005,female,5-14 years,0,0.0,Millenials
Hungary,2006,male,75+ years,204,89.86,Silent
Hungary,2006,male,35-54 years,825,60.36,Boomers
Hungary,2006,male,55-74 years,550,59.94,Silent
Hungary,2006,female,75+ years,118,25.12,Silent
Hungary,2006,male,25-34 years,196,23.9,Generation X
Hungary,2006,female,35-54 years,227,15.97,Boomers
Hungary,2006,female,55-74 years,187,15.27,Silent
Hungary,2006,male,15-24 years,84,12.73,Millenials
Hungary,2006,female,25-34 years,52,6.59,Generation X
Hungary,2006,female,15-24 years,15,2.36,Millenials
Hungary,2006,male,5-14 years,2,0.37,Millenials
Hungary,2006,female,5-14 years,1,0.19,Millenials
Hungary,2007,male,75+ years,252,109.34,Silent
Hungary,2007,male,55-74 years,567,61.13,Silent
Hungary,2007,male,35-54 years,791,57.96,Boomers
Hungary,2007,female,75+ years,132,27.59,Silent
Hungary,2007,male,25-34 years,190,23.17,Generation X
Hungary,2007,female,55-74 years,199,16.11,Silent
Hungary,2007,female,35-54 years,196,13.87,Boomers
Hungary,2007,male,15-24 years,77,11.8,Millenials
Hungary,2007,female,25-34 years,32,4.06,Generation X
Hungary,2007,female,15-24 years,12,1.91,Millenials
Hungary,2007,male,5-14 years,2,0.38,Generation Z
Hungary,2007,female,5-14 years,0,0.0,Generation Z
Hungary,2008,male,75+ years,263,112.56,Silent
Hungary,2008,male,55-74 years,590,62.73,Silent
Hungary,2008,male,35-54 years,794,58.35,Boomers
Hungary,2008,female,75+ years,128,26.31,Silent
Hungary,2008,male,25-34 years,183,22.43,Generation X
Hungary,2008,female,55-74 years,187,14.98,Silent
Hungary,2008,female,35-54 years,193,13.77,Boomers
Hungary,2008,male,15-24 years,76,11.77,Millenials
Hungary,2008,female,25-34 years,40,5.11,Generation X
Hungary,2008,female,15-24 years,18,2.9,Millenials
Hungary,2008,male,5-14 years,4,0.77,Generation Z
Hungary,2008,female,5-14 years,0,0.0,Generation Z
Hungary,2009,male,75+ years,214,90.54,Silent
Hungary,2009,male,55-74 years,612,63.67,Silent
Hungary,2009,male,35-54 years,773,56.98,Boomers
Hungary,2009,male,25-34 years,188,23.42,Generation X
Hungary,2009,female,75+ years,91,18.44,Silent
Hungary,2009,male,15-24 years,111,17.3,Millenials
Hungary,2009,female,55-74 years,212,16.69,Silent
Hungary,2009,female,35-54 years,191,13.73,Boomers
Hungary,2009,female,25-34 years,42,5.45,Generation X
Hungary,2009,female,15-24 years,19,3.09,Millenials
Hungary,2009,female,5-14 years,4,0.82,Generation Z
Hungary,2009,male,5-14 years,3,0.59,Generation Z
Hungary,2010,male,75+ years,242,101.57,Silent
Hungary,2010,male,55-74 years,671,68.23,Silent
Hungary,2010,male,35-54 years,760,55.88,Generation X
Hungary,2010,male,25-34 years,190,24.33,Generation X
Hungary,2010,female,75+ years,109,21.84,Silent
Hungary,2010,female,55-74 years,210,16.23,Silent
Hungary,2010,female,35-54 years,170,12.26,Generation X
Hungary,2010,male,15-24 years,77,12.13,Millenials
Hungary,2010,female,25-34 years,37,4.94,Generation X
Hungary,2010,female,15-24 years,20,3.29,Millenials
Hungary,2010,male,5-14 years,2,0.4,Generation Z
Hungary,2010,female,5-14 years,1,0.21,Generation Z
Hungary,2011,male,75+ years,200,83.51,Silent
Hungary,2011,male,55-74 years,632,63.08,Boomers
Hungary,2011,male,35-54 years,751,54.8,Generation X
Hungary,2011,female,75+ years,122,24.21,Silent
Hungary,2011,male,25-34 years,173,22.81,Millenials
Hungary,2011,female,55-74 years,229,17.44,Boomers
Hungary,2011,male,15-24 years,87,13.95,Millenials
Hungary,2011,female,35-54 years,182,13.11,Generation X
Hungary,2011,female,25-34 years,22,3.02,Millenials
Hungary,2011,female,15-24 years,16,2.69,Millenials
Hungary,2011,female,5-14 years,3,0.63,Generation Z
Hungary,2011,male,5-14 years,3,0.6,Generation Z
Hungary,2012,male,75+ years,233,100.1,Silent
Hungary,2012,male,55-74 years,655,62.39,Boomers
Hungary,2012,male,35-54 years,683,48.92,Generation X
Hungary,2012,female,75+ years,124,24.88,Silent
Hungary,2012,male,25-34 years,148,21.59,Millenials
Hungary,2012,female,55-74 years,219,16.3,Boomers
Hungary,2012,male,15-24 years,82,13.25,Millenials
Hungary,2012,female,35-54 years,160,11.36,Generation X
Hungary,2012,female,25-34 years,28,4.21,Millenials
Hungary,2012,female,15-24 years,15,2.56,Millenials
Hungary,2012,male,5-14 years,2,0.4,Generation Z
Hungary,2012,female,5-14 years,0,0.0,Generation Z
Hungary,2013,male,75+ years,201,85.61,Silent
Hungary,2013,male,55-74 years,606,57.25,Boomers
Hungary,2013,male,35-54 years,613,43.48,Generation X
Hungary,2013,female,75+ years,106,21.07,Silent
Hungary,2013,male,25-34 years,107,16.09,Millenials
Hungary,2013,female,55-74 years,200,14.82,Boomers
Hungary,2013,female,35-54 years,155,10.94,Generation X
Hungary,2013,male,15-24 years,60,9.86,Millenials
Hungary,2013,female,25-34 years,31,4.82,Millenials
Hungary,2013,female,15-24 years,12,2.08,Millenials
Hungary,2013,female,5-14 years,1,0.21,Generation Z
Hungary,2013,male,5-14 years,0,0.0,Generation Z
Hungary,2014,male,75+ years,179,75.28,Silent
Hungary,2014,male,55-74 years,600,56.42,Boomers
Hungary,2014,male,35-54 years,495,34.81,Generation X
Hungary,2014,male,25-34 years,130,20.06,Millenials
Hungary,2014,female,75+ years,81,15.92,Silent
Hungary,2014,female,55-74 years,183,13.54,Boomers
Hungary,2014,male,15-24 years,72,12.09,Millenials
Hungary,2014,female,35-54 years,152,10.68,Generation X
Hungary,2014,female,25-34 years,23,3.69,Millenials
Hungary,2014,female,15-24 years,8,1.42,Millenials
Hungary,2014,male,5-14 years,2,0.4,Generation Z
Hungary,2014,female,5-14 years,0,0.0,Generation Z
Hungary,2015,male,75+ years,221,91.42,Silent
Hungary,2015,male,55-74 years,496,46.55,Boomers
Hungary,2015,male,35-54 years,472,32.94,Generation X
Hungary,2015,female,75+ years,123,23.9,Silent
Hungary,2015,male,25-34 years,129,20.23,Millenials
Hungary,2015,female,55-74 years,181,13.4,Boomers
Hungary,2015,male,15-24 years,69,11.85,Millenials
Hungary,2015,female,35-54 years,132,9.23,Generation X
Hungary,2015,female,25-34 years,27,4.42,Millenials
Hungary,2015,female,15-24 years,15,2.72,Millenials
Hungary,2015,male,5-14 years,2,0.4,Generation Z
Hungary,2015,female,5-14 years,1,0.21,Generation Z
Iceland,2000,male,25-34 years,13,62.35,Generation X
Iceland,2000,male,15-24 years,13,59.83,Generation X
Iceland,2000,male,55-74 years,6,30.35,Silent
Iceland,2000,male,35-54 years,10,25.63,Boomers
Iceland,2000,female,55-74 years,3,14.53,Silent
Iceland,2000,female,35-54 years,4,10.56,Boomers
Iceland,2000,female,15-24 years,1,4.74,Generation X
Iceland,2000,female,25-34 years,0,0.0,Generation X
Iceland,2000,female,5-14 years,0,0.0,Millenials
Iceland,2000,female,75+ years,0,0.0,G.I. Generation
Iceland,2000,male,5-14 years,0,0.0,Millenials
Iceland,2000,male,75+ years,0,0.0,G.I. Generation
Iceland,2001,male,15-24 years,8,36.85,Millenials
Iceland,2001,male,75+ years,2,32.78,Silent
Iceland,2001,male,25-34 years,5,23.68,Generation X
Iceland,2001,male,35-54 years,9,22.63,Boomers
Iceland,2001,male,55-74 years,4,19.74,Silent
Iceland,2001,female,35-54 years,5,12.92,Boomers
Iceland,2001,female,25-34 years,2,9.71,Generation X
Iceland,2001,female,55-74 years,1,4.75,Silent
Iceland,2001,female,15-24 years,0,0.0,Millenials
Iceland,2001,female,5-14 years,0,0.0,Millenials
Iceland,2001,female,75+ years,0,0.0,Silent
Iceland,2001,male,5-14 years,0,0.0,Millenials
Iceland,2002,male,25-34 years,7,33.34,Generation X
Iceland,2002,male,55-74 years,6,28.77,Silent
Iceland,2002,male,15-24 years,3,13.88,Millenials
Iceland,2002,female,75+ years,1,11.37,Silent
Iceland,2002,female,35-54 years,4,10.14,Boomers
Iceland,2002,male,35-54 years,4,9.93,Boomers
Iceland,2002,female,25-34 years,2,9.76,Generation X
Iceland,2002,female,55-74 years,2,9.31,Silent
Iceland,2002,female,15-24 years,1,4.74,Millenials
Iceland,2002,female,5-14 years,0,0.0,Millenials
Iceland,2002,male,5-14 years,0,0.0,Millenials
Iceland,2002,male,75+ years,0,0.0,Silent
Iceland,2003,male,55-74 years,6,27.95,Silent
Iceland,2003,male,15-24 years,5,22.88,Millenials
Iceland,2003,male,35-54 years,8,19.75,Boomers
Iceland,2003,female,55-74 years,4,18.14,Silent
Iceland,2003,female,25-34 years,1,4.93,Generation X
Iceland,2003,male,25-34 years,1,4.81,Generation X
Iceland,2003,female,35-54 years,1,2.51,Boomers
Iceland,2003,female,15-24 years,0,0.0,Millenials
Iceland,2003,female,5-14 years,0,0.0,Millenials
Iceland,2003,female,75+ years,0,0.0,Silent
Iceland,2003,male,5-14 years,0,0.0,Millenials
Iceland,2003,male,75+ years,0,0.0,Silent
Iceland,2004,male,75+ years,3,44.64,Silent
Iceland,2004,male,15-24 years,6,27.28,Millenials
Iceland,2004,male,35-54 years,9,21.82,Boomers
Iceland,2004,female,25-34 years,4,19.49,Generation X
Iceland,2004,male,25-34 years,4,18.95,Generation X
Iceland,2004,male,55-74 years,4,18.05,Silent
Iceland,2004,female,55-74 years,2,8.86,Silent
Iceland,2004,female,35-54 years,2,4.98,Boomers
Iceland,2004,female,15-24 years,1,4.74,Millenials
Iceland,2004,female,5-14 years,0,0.0,Millenials
Iceland,2004,female,75+ years,0,0.0,Silent
Iceland,2004,male,5-14 years,0,0.0,Millenials
Iceland,2005,male,25-34 years,6,27.82,Generation X
Iceland,2005,male,35-54 years,10,24.07,Boomers
Iceland,2005,male,55-74 years,5,21.8,Silent
Iceland,2005,female,35-54 years,6,14.8,Boomers
Iceland,2005,male,15-24 years,3,13.57,Millenials
Iceland,2005,female,55-74 years,3,12.94,Silent
Iceland,2005,female,15-24 years,0,0.0,Millenials
Iceland,2005,female,25-34 years,0,0.0,Generation X
Iceland,2005,female,5-14 years,0,0.0,Millenials
Iceland,2005,female,75+ years,0,0.0,Silent
Iceland,2005,male,5-14 years,0,0.0,Millenials
Iceland,2005,male,75+ years,0,0.0,Silent
Iceland,2006,male,15-24 years,6,26.35,Millenials
Iceland,2006,male,35-54 years,10,22.72,Boomers
Iceland,2006,male,55-74 years,4,16.8,Silent
Iceland,2006,female,35-54 years,6,14.65,Boomers
Iceland,2006,female,55-74 years,3,12.61,Silent
Iceland,2006,male,25-34 years,2,8.64,Generation X
Iceland,2006,female,25-34 years,1,4.62,Generation X
Iceland,2006,female,15-24 years,0,0.0,Millenials
Iceland,2006,female,5-14 years,0,0.0,Millenials
Iceland,2006,female,75+ years,0,0.0,Silent
Iceland,2006,male,5-14 years,0,0.0,Millenials
Iceland,2006,male,75+ years,0,0.0,Silent
Iceland,2007,male,75+ years,3,40.25,Silent
Iceland,2007,male,15-24 years,7,30.13,Millenials
Iceland,2007,male,35-54 years,12,26.26,Boomers
Iceland,2007,male,25-34 years,6,24.54,Generation X
Iceland,2007,female,75+ years,1,9.84,Silent
Iceland,2007,female,25-34 years,2,9.05,Generation X
Iceland,2007,female,55-74 years,2,8.18,Silent
Iceland,2007,male,55-74 years,2,8.11,Silent
Iceland,2007,female,15-24 years,1,4.53,Millenials
Iceland,2007,female,35-54 years,1,2.4,Boomers
Iceland,2007,female,5-14 years,0,0.0,Generation Z
Iceland,2007,male,5-14 years,0,0.0,Generation Z
Iceland,2008,male,55-74 years,7,27.41,Silent
Iceland,2008,male,35-54 years,10,21.52,Boomers
Iceland,2008,female,55-74 years,5,19.8,Silent
Iceland,2008,male,25-34 years,5,19.46,Generation X
Iceland,2008,male,15-24 years,4,16.57,Millenials
Iceland,2008,male,75+ years,1,13.15,Silent
Iceland,2008,female,35-54 years,4,9.41,Boomers
Iceland,2008,female,25-34 years,2,8.77,Generation X
Iceland,2008,female,15-24 years,0,0.0,Millenials
Iceland,2008,female,5-14 years,0,0.0,Generation Z
Iceland,2008,female,75+ years,0,0.0,Silent
Iceland,2008,male,5-14 years,0,0.0,Generation Z
Iceland,2009,male,55-74 years,10,38.07,Silent
Iceland,2009,male,25-34 years,6,24.28,Generation X
Iceland,2009,male,35-54 years,10,22.32,Boomers
Iceland,2009,female,35-54 years,6,14.04,Boomers
Iceland,2009,male,75+ years,1,12.84,Silent
Iceland,2009,male,15-24 years,2,8.34,Millenials
Iceland,2009,female,55-74 years,1,3.84,Silent
Iceland,2009,female,15-24 years,0,0.0,Millenials
Iceland,2009,female,25-34 years,0,0.0,Generation X
Iceland,2009,female,5-14 years,0,0.0,Generation Z
Iceland,2009,female,75+ years,0,0.0,Silent
Iceland,2009,male,5-14 years,0,0.0,Generation Z
Iceland,2010,male,75+ years,3,37.83,Silent
Iceland,2010,male,25-34 years,8,33.88,Generation X
Iceland,2010,male,55-74 years,7,25.95,Silent
Iceland,2010,male,35-54 years,11,25.24,Generation X
Iceland,2010,male,15-24 years,6,25.1,Millenials
Iceland,2010,female,35-54 years,5,11.76,Generation X
Iceland,2010,female,55-74 years,3,11.15,Silent
Iceland,2010,male,5-14 years,1,4.56,Generation Z
Iceland,2010,female,25-34 years,1,4.43,Generation X
Iceland,2010,female,15-24 years,1,4.37,Millenials
Iceland,2010,female,5-14 years,0,0.0,Generation Z
Iceland,2010,female,75+ years,0,0.0,Silent
Iceland,2011,male,25-34 years,5,21.66,Millenials
Iceland,2011,male,55-74 years,6,21.48,Boomers
Iceland,2011,male,35-54 years,8,18.55,Generation X
Iceland,2011,male,15-24 years,2,8.3,Millenials
Iceland,2011,female,55-74 years,2,7.19,Boomers
Iceland,2011,male,5-14 years,1,4.58,Generation Z
Iceland,2011,female,25-34 years,1,4.48,Millenials
Iceland,2011,female,15-24 years,1,4.36,Millenials
Iceland,2011,female,35-54 years,1,2.35,Generation X
Iceland,2011,female,5-14 years,0,0.0,Generation Z
Iceland,2011,female,75+ years,0,0.0,Silent
Iceland,2011,male,75+ years,0,0.0,Silent
Iceland,2012,male,25-34 years,7,30.53,Millenials
Iceland,2012,male,75+ years,2,24.37,Silent
Iceland,2012,male,55-74 years,6,20.71,Boomers
Iceland,2012,male,35-54 years,8,18.74,Generation X
Iceland,2012,female,55-74 years,4,13.9,Boomers
Iceland,2012,male,15-24 years,3,12.39,Millenials
Iceland,2012,female,25-34 years,2,8.99,Millenials
Iceland,2012,female,15-24 years,2,8.71,Millenials
Iceland,2012,female,35-54 years,3,7.07,Generation X
Iceland,2012,female,5-14 years,0,0.0,Generation Z
Iceland,2012,female,75+ years,0,0.0,Silent
Iceland,2012,male,5-14 years,0,0.0,Generation Z
Iceland,2013,male,75+ years,5,59.75,Silent
Iceland,2013,male,25-34 years,7,30.02,Millenials
Iceland,2013,male,35-54 years,12,28.21,Generation X
Iceland,2013,female,75+ years,3,27.4,Silent
Iceland,2013,male,15-24 years,5,20.65,Millenials
Iceland,2013,male,55-74 years,6,20.02,Boomers
Iceland,2013,female,25-34 years,3,13.37,Millenials
Iceland,2013,female,35-54 years,5,11.76,Generation X
Iceland,2013,female,55-74 years,3,10.06,Boomers
Iceland,2013,female,15-24 years,0,0.0,Millenials
Iceland,2013,female,5-14 years,0,0.0,Generation Z
Iceland,2013,male,5-14 years,0,0.0,Generation Z
Iceland,2014,male,75+ years,5,58.89,Silent
Iceland,2014,male,25-34 years,9,37.96,Millenials
Iceland,2014,male,55-74 years,8,25.78,Boomers
Iceland,2014,male,15-24 years,4,16.54,Millenials
Iceland,2014,male,35-54 years,7,16.38,Generation X
Iceland,2014,female,35-54 years,4,9.38,Generation X
Iceland,2014,female,75+ years,1,9.06,Silent
Iceland,2014,female,25-34 years,2,8.81,Millenials
Iceland,2014,female,15-24 years,2,8.7,Millenials
Iceland,2014,female,55-74 years,2,6.46,Boomers
Iceland,2014,female,5-14 years,0,0.0,Generation Z
Iceland,2014,male,5-14 years,0,0.0,Generation Z
Iceland,2015,male,15-24 years,7,29.03,Millenials
Iceland,2015,male,35-54 years,11,25.51,Generation X
Iceland,2015,male,25-34 years,6,24.87,Millenials
Iceland,2015,female,55-74 years,6,18.74,Boomers
Iceland,2015,female,75+ years,2,17.92,Silent
Iceland,2015,male,55-74 years,5,15.55,Boomers
Iceland,2015,female,35-54 years,2,4.67,Generation X
Iceland,2015,female,25-34 years,1,4.36,Millenials
Iceland,2015,female,15-24 years,0,0.0,Millenials
Iceland,2015,female,5-14 years,0,0.0,Generation Z
Iceland,2015,male,5-14 years,0,0.0,Generation Z
Iceland,2015,male,75+ years,0,0.0,Silent
Ireland,2000,male,25-34 years,99,34.92,Generation X
Ireland,2000,male,35-54 years,138,27.5,Boomers
Ireland,2000,male,15-24 years,85,26.05,Generation X
Ireland,2000,male,55-74 years,51,18.45,Silent
Ireland,2000,male,75+ years,7,10.04,G.I. Generation
Ireland,2000,female,35-54 years,37,7.36,Boomers
Ireland,2000,female,15-24 years,21,6.67,Generation X
Ireland,2000,female,75+ years,5,4.37,G.I. Generation
Ireland,2000,female,55-74 years,10,3.47,Silent
Ireland,2000,female,25-34 years,9,3.18,Generation X
Ireland,2000,male,5-14 years,1,0.35,Millenials
Ireland,2000,female,5-14 years,0,0.0,Millenials
Ireland,2001,male,25-34 years,104,35.21,Generation X
Ireland,2001,male,15-24 years,89,27.41,Millenials
Ireland,2001,male,35-54 years,139,27.15,Boomers
Ireland,2001,male,55-74 years,66,23.16,Silent
Ireland,2001,male,75+ years,9,12.68,Silent
Ireland,2001,female,35-54 years,34,6.63,Boomers
Ireland,2001,female,55-74 years,18,6.1,Silent
Ireland,2001,female,15-24 years,14,4.47,Millenials
Ireland,2001,female,25-34 years,11,3.74,Generation X
Ireland,2001,female,75+ years,2,1.72,Silent
Ireland,2001,male,5-14 years,2,0.7,Millenials
Ireland,2001,female,5-14 years,0,0.0,Millenials
Ireland,2002,male,25-34 years,100,32.42,Generation X
Ireland,2002,male,15-24 years,89,27.33,Millenials
Ireland,2002,male,55-74 years,62,21.06,Silent
Ireland,2002,male,35-54 years,109,20.91,Boomers
Ireland,2002,male,75+ years,7,9.7,Silent
Ireland,2002,female,25-34 years,19,6.15,Generation X
Ireland,2002,female,35-54 years,29,5.56,Boomers
Ireland,2002,female,55-74 years,14,4.62,Silent
Ireland,2002,female,15-24 years,14,4.43,Millenials
Ireland,2002,female,75+ years,3,2.54,Silent
Ireland,2002,female,5-14 years,2,0.75,Millenials
Ireland,2002,male,5-14 years,1,0.35,Millenials
Ireland,2003,male,15-24 years,93,28.56,Millenials
Ireland,2003,male,35-54 years,135,25.51,Boomers
Ireland,2003,male,25-34 years,61,19.26,Generation X
Ireland,2003,male,55-74 years,57,18.71,Silent
Ireland,2003,male,75+ years,10,13.59,Silent
Ireland,2003,female,35-54 years,37,6.97,Boomers
Ireland,2003,female,55-74 years,21,6.75,Silent
Ireland,2003,female,25-34 years,16,5.07,Generation X
Ireland,2003,female,15-24 years,15,4.73,Millenials
Ireland,2003,female,75+ years,5,4.16,Silent
Ireland,2003,female,5-14 years,2,0.75,Millenials
Ireland,2003,male,5-14 years,2,0.71,Millenials
Ireland,2004,male,35-54 years,152,28.17,Boomers
Ireland,2004,male,15-24 years,86,26.51,Millenials
Ireland,2004,male,25-34 years,84,25.82,Generation X
Ireland,2004,male,55-74 years,60,19.11,Silent
Ireland,2004,male,75+ years,7,9.29,Silent
Ireland,2004,female,35-54 years,31,5.74,Boomers
Ireland,2004,female,55-74 years,18,5.63,Silent
Ireland,2004,female,25-34 years,15,4.62,Generation X
Ireland,2004,female,15-24 years,8,2.54,Millenials
Ireland,2004,female,75+ years,2,1.64,Silent
Ireland,2004,male,5-14 years,1,0.35,Millenials
Ireland,2004,female,5-14 years,0,0.0,Millenials
Ireland,2005,male,25-34 years,86,24.99,Generation X
Ireland,2005,male,15-24 years,80,24.78,Millenials
Ireland,2005,male,35-54 years,134,24.23,Boomers
Ireland,2005,male,55-74 years,59,18.25,Silent
Ireland,2005,female,25-34 years,21,6.22,Generation X
Ireland,2005,female,15-24 years,18,5.72,Millenials
Ireland,2005,female,55-74 years,17,5.16,Silent
Ireland,2005,female,35-54 years,27,4.91,Boomers
Ireland,2005,female,75+ years,4,3.21,Silent
Ireland,2005,male,75+ years,2,2.57,Silent
Ireland,2005,male,5-14 years,2,0.7,Millenials
Ireland,2005,female,5-14 years,1,0.37,Millenials
Ireland,2006,male,15-24 years,87,27.1,Millenials
Ireland,2006,male,25-34 years,86,23.45,Generation X
Ireland,2006,male,35-54 years,125,21.63,Boomers
Ireland,2006,male,55-74 years,61,18.32,Silent
Ireland,2006,male,75+ years,11,13.81,Silent
Ireland,2006,female,55-74 years,18,5.35,Silent
Ireland,2006,female,35-54 years,30,5.29,Boomers
Ireland,2006,female,15-24 years,16,5.13,Millenials
Ireland,2006,female,25-34 years,12,3.37,Generation X
Ireland,2006,female,75+ years,2,1.59,Silent
Ireland,2006,female,5-14 years,2,0.73,Millenials
Ireland,2006,male,5-14 years,2,0.69,Millenials
Ireland,2007,male,15-24 years,76,23.72,Millenials
Ireland,2007,male,25-34 years,91,23.5,Generation X
Ireland,2007,male,35-54 years,119,20.16,Boomers
Ireland,2007,male,55-74 years,61,18.0,Silent
Ireland,2007,male,75+ years,8,9.86,Silent
Ireland,2007,female,35-54 years,45,7.76,Boomers
Ireland,2007,female,25-34 years,19,5.06,Generation X
Ireland,2007,female,15-24 years,15,4.79,Millenials
Ireland,2007,female,55-74 years,13,3.8,Silent
Ireland,2007,male,5-14 years,7,2.39,Generation Z
Ireland,2007,female,75+ years,3,2.37,Silent
Ireland,2007,female,5-14 years,1,0.36,Generation Z
Ireland,2008,male,25-34 years,100,25.33,Generation X
Ireland,2008,male,35-54 years,142,23.58,Boomers
Ireland,2008,male,15-24 years,69,22.24,Millenials
Ireland,2008,male,55-74 years,66,18.94,Silent
Ireland,2008,female,15-24 years,25,8.13,Millenials
Ireland,2008,female,35-54 years,46,7.75,Boomers
Ireland,2008,female,55-74 years,27,7.66,Silent
Ireland,2008,male,75+ years,6,7.19,Silent
Ireland,2008,female,25-34 years,18,4.63,Generation X
Ireland,2008,female,75+ years,4,3.11,Silent
Ireland,2008,male,5-14 years,3,1.0,Generation Z
Ireland,2008,female,5-14 years,0,0.0,Generation Z
Ireland,2009,male,25-34 years,112,28.67,Generation X
Ireland,2009,male,35-54 years,158,25.84,Boomers
Ireland,2009,male,15-24 years,70,24.1,Millenials
Ireland,2009,male,55-74 years,74,20.65,Silent
Ireland,2009,female,25-34 years,27,6.85,Generation X
Ireland,2009,female,15-24 years,20,6.83,Millenials
Ireland,2009,female,55-74 years,23,6.34,Silent
Ireland,2009,male,75+ years,5,5.8,Silent
Ireland,2009,female,35-54 years,33,5.46,Boomers
Ireland,2009,male,5-14 years,3,0.98,Generation Z
Ireland,2009,female,75+ years,1,0.77,Silent
Ireland,2009,female,5-14 years,1,0.34,Generation Z
Ireland,2010,male,35-54 years,166,25.75,Generation X
Ireland,2010,male,15-24 years,67,22.19,Millenials
Ireland,2010,male,25-34 years,75,19.18,Generation X
Ireland,2010,male,55-74 years,66,17.01,Silent
Ireland,2010,male,75+ years,9,10.27,Silent
Ireland,2010,female,55-74 years,25,6.33,Silent
Ireland,2010,female,35-54 years,38,5.95,Generation X
Ireland,2010,female,25-34 years,19,4.78,Generation X
Ireland,2010,female,15-24 years,11,3.71,Millenials
Ireland,2010,female,75+ years,4,3.12,Silent
Ireland,2010,female,5-14 years,3,1.03,Generation Z
Ireland,2010,male,5-14 years,3,0.98,Generation Z
Ireland,2011,male,35-54 years,191,30.04,Generation X
Ireland,2011,male,25-34 years,100,27.03,Millenials
Ireland,2011,male,15-24 years,78,26.68,Millenials
Ireland,2011,male,55-74 years,78,20.55,Boomers
Ireland,2011,male,75+ years,11,11.82,Silent
Ireland,2011,female,25-34 years,27,6.99,Millenials
Ireland,2011,female,35-54 years,38,5.99,Generation X
Ireland,2011,female,15-24 years,16,5.57,Millenials
Ireland,2011,female,55-74 years,15,3.91,Boomers
Ireland,2011,female,5-14 years,0,0.0,Generation Z
Ireland,2011,female,75+ years,0,0.0,Silent
Ireland,2011,male,5-14 years,0,0.0,Generation Z
Ireland,2012,male,35-54 years,192,29.94,Generation X
Ireland,2012,male,25-34 years,89,25.09,Millenials
Ireland,2012,male,55-74 years,89,22.9,Boomers
Ireland,2012,male,15-24 years,59,21.08,Millenials
Ireland,2012,male,75+ years,14,14.51,Silent
Ireland,2012,female,35-54 years,42,6.51,Generation X
Ireland,2012,female,15-24 years,16,5.85,Millenials
Ireland,2012,female,25-34 years,20,5.28,Millenials
Ireland,2012,female,55-74 years,15,3.81,Boomers
Ireland,2012,female,75+ years,2,1.44,Silent
Ireland,2012,male,5-14 years,3,0.93,Generation Z
Ireland,2012,female,5-14 years,1,0.32,Generation Z
Ireland,2013,male,35-54 years,169,26.07,Generation X
Ireland,2013,male,55-74 years,102,25.64,Boomers
Ireland,2013,male,25-34 years,68,19.93,Millenials
Ireland,2013,male,15-24 years,44,16.11,Millenials
Ireland,2013,female,25-34 years,24,6.55,Millenials
Ireland,2013,female,35-54 years,42,6.43,Generation X
Ireland,2013,male,75+ years,6,6.03,Silent
Ireland,2013,female,55-74 years,18,4.45,Boomers
Ireland,2013,female,15-24 years,9,3.46,Millenials
Ireland,2013,female,75+ years,3,2.13,Silent
Ireland,2013,male,5-14 years,2,0.61,Generation Z
Ireland,2013,female,5-14 years,0,0.0,Generation Z
Ireland,2014,male,35-54 years,165,24.41,Generation X
Ireland,2014,male,25-34 years,80,23.67,Millenials
Ireland,2014,male,15-24 years,63,23.54,Millenials
Ireland,2014,male,55-74 years,81,19.21,Boomers
Ireland,2014,male,75+ years,8,7.75,Silent
Ireland,2014,female,35-54 years,39,5.75,Generation X
Ireland,2014,female,25-34 years,20,5.66,Millenials
Ireland,2014,female,15-24 years,11,4.21,Millenials
Ireland,2014,female,55-74 years,15,3.47,Boomers
Ireland,2014,female,75+ years,2,1.41,Silent
Ireland,2014,male,5-14 years,2,0.6,Generation Z
Ireland,2014,female,5-14 years,0,0.0,Generation Z
Israel,2000,male,75+ years,39,35.28,G.I. Generation
Israel,2000,male,25-34 years,66,14.37,Generation X
Israel,2000,male,35-54 years,100,14.08,Boomers
Israel,2000,male,15-24 years,65,11.77,Generation X
